time;x;y;z;w;velocidad;voltaje
16:22:12:845;0;0;0;0;DF;ADFBDFCDFDEF
16:22:12:944;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:044;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:144;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:244;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:344;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:444;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:542;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:554;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:564;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:583;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:584;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:594;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:604;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:644;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:614;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:624;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:634;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:654;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:664;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:674;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:684;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:694;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:704;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:714;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:724;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:734;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:744;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:754;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:764;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:774;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:784;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:794;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:804;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:814;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:824;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:834;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:844;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:854;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:864;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:874;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:884;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:894;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:904;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:914;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:924;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:934;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:944;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:954;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:964;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:974;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:992;0;0;0;0;DF;ADFBDFCDFDEF
16:22:13:994;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:004;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:014;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:024;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:034;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:044;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:054;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:064;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:074;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:094;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:094;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:104;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:114;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:124;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:134;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:144;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:154;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:164;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:174;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:184;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:196;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:204;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:214;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:224;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:234;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:244;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:254;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:264;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:274;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:284;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:294;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:304;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:314;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:324;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:334;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:344;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:354;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:364;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:374;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:384;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:396;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:404;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:414;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:424;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:435;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:444;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:454;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:464;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:474;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:484;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:494;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:504;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:514;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:524;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:534;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:544;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:554;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:564;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:574;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:584;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:603;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:604;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:614;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:624;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:634;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:644;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:654;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:664;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:675;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:684;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:694;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:704;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:714;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:724;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:734;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:745;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:754;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:764;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:774;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:784;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:794;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:804;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:814;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:824;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:834;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:844;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:854;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:864;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:874;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:884;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:894;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:904;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:914;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:924;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:934;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:946;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:954;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:964;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:974;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:984;0;0;0;0;DF;ADFBDFCDFDEF
16:22:14:994;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:004;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:014;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:024;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:034;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:044;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:054;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:064;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:074;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:084;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:094;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:112;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:114;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:124;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:134;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:147;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:154;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:164;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:174;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:184;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:194;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:204;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:214;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:224;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:234;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:244;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:254;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:264;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:274;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:284;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:294;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:304;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:314;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:324;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:334;0;0;0;0;DF;ADFBDFCDFDEF
16:22:15:347;3;3;3;3;DF;ADFBDFCDFDEF
16:22:15:354;15;15;14;15;DF;ADFBDFCDFDEF
16:22:15:364;34;34;32;35;DF;ADFBDFCDFDEF
16:22:15:374;59;58;56;60;DF;ADFBDFCDFDEF
16:22:15:393;90;88;84;91;DF;ADFBDFCDFDEF
16:22:15:394;125;121;116;125;DF;ADFBDFCDFDEF
16:22:15:404;163;157;152;163;DF;ADFBDFCDFDEF
16:22:15:414;205;196;190;204;DF;ADFBDFCDFDEF
16:22:15:424;249;237;230;247;DF;ADFBDFCDFDEF
16:22:15:434;295;280;271;292;DF;ADFBDFCDFDEF
16:22:15:444;342;324;314;339;DF;ADFBDFCDFDEF
16:22:15:454;391;370;358;387;DF;ADFBDFCDFDEF
16:22:15:464;441;416;404;436;DF;ADFBDFCDFDEF
16:22:15:474;491;462;450;487;DF;ADFBDFCDFDEF
16:22:15:484;543;509;497;539;DF;ADFBDFCDFDEF
16:22:15:494;594;556;544;591;DF;ADFBDFCDFDEF
16:22:15:504;646;605;591;643;DF;ADFBDFCDFDEF
16:22:15:514;698;654;639;695;DF;ADFBDFCDFDEF
16:22:15:524;750;704;687;746;DF;ADFBDFCDFDEF
16:22:15:534;803;754;735;797;DF;ADFBDFCDFDEF
16:22:15:544;855;804;784;849;DF;ADFBDFCDFDEF
16:22:15:555;908;854;833;900;DF;ADFBDFCDFDEF
16:22:15:564;961;902;883;951;DF;ADFBDFCDFDEF
16:22:15:574;1014;951;933;1003;DF;ADFBDFCDFDEF
16:22:15:584;1067;1001;982;1053;DF;ADFBDFCDFDEF
16:22:15:594;1120;1050;1032;1104;DF;ADFBDFCDFDEF
16:22:15:604;1173;1099;1083;1155;DF;ADFBDFCDFDEF
16:22:15:624;1226;1148;1133;1206;DF;ADFBDFCDFDEF
16:22:15:624;1280;1197;1184;1257;DF;ADFBDFCDFDEF
16:22:15:635;1333;1246;1234;1309;DF;ADFBDFCDFDEF
16:22:15:644;1386;1294;1284;1360;DF;ADFBDFCDFDEF
16:22:15:654;1440;1342;1335;1411;DF;ADFBDFCDFDEF
16:22:15:664;1493;1392;1386;1463;DF;ADFBDFCDFDEF
16:22:15:674;1547;1441;1436;1514;DF;ADFBDFCDFDEF
16:22:15:684;1600;1490;1487;1565;DF;ADFBDFCDFDEF
16:22:15:694;1654;1540;1538;1616;DF;ADFBDFCDFDEF
16:22:15:704;1708;1589;1588;1666;DF;ADFBDFCDFDEF
16:22:15:714;1761;1638;1638;1718;DF;ADFBDFCDFDEF
16:22:15:724;1815;1688;1688;1769;DF;ADFBDFCDFDEF
16:22:15:734;1869;1737;1737;1820;DF;ADFBDFCDFDEF
16:22:15:744;1923;1786;1786;1870;DF;ADFBDFCDFDEF
16:22:15:754;1977;1835;1836;1921;DF;ADFBDFCDFDEF
16:22:15:764;2031;1884;1886;1972;DF;ADFBDFCDFDEF
16:22:15:774;2085;1933;1937;2023;DF;ADFBDFCDFDEF
16:22:15:784;2139;1981;1987;2073;DF;ADFBDFCDFDEF
16:22:15:794;2194;2030;2038;2125;DF;ADFBDFCDFDEF
16:22:15:804;2248;2079;2088;2175;DF;ADFBDFCDFDEF
16:22:15:814;2302;2128;2139;2226;DF;ADFBDFCDFDEF
16:22:15:824;2357;2176;2190;2277;DF;ADFBDFCDFDEF
16:22:15:834;2411;2225;2241;2328;DF;ADFBDFCDFDEF
16:22:15:844;2466;2273;2292;2379;DF;ADFBDFCDFDEF
16:22:15:854;2520;2321;2343;2429;DF;ADFBDFCDFDEF
16:22:15:864;2575;2370;2394;2480;DF;ADFBDFCDFDEF
16:22:15:874;2630;2418;2445;2531;DF;ADFBDFCDFDEF
16:22:15:884;2685;2466;2495;2581;DF;ADFBDFCDFDEF
16:22:15:894;2740;2513;2546;2633;DF;ADFBDFCDFDEF
16:22:15:905;2795;2561;2596;2683;DF;ADFBDFCDFDEF
16:22:15:914;2850;2608;2647;2734;DF;ADFBDFCDFDEF
16:22:15:924;2906;2655;2697;2784;DF;ADFBDFCDFDEF
16:22:15:934;2961;2701;2747;2835;DF;ADFBDFCDFDEF
16:22:15:944;3016;2748;2797;2886;DF;ADFBDFCDFDEF
16:22:15:954;3072;2794;2847;2937;DF;ADFBDFCDFDEF
16:22:15:964;3127;2838;2897;2987;DF;ADFBDFCDFDEF
16:22:15:974;3183;2883;2946;3038;DF;ADFBDFCDFDEF
16:22:15:984;3238;2926;2996;3089;DF;ADFBDFCDFDEF
16:22:15:994;3293;2970;3046;3140;DF;ADFBDFCDFDEF
16:22:16:004;3349;3012;3095;3191;DF;ADFBDFCDFDEF
16:22:16:014;3405;3054;3143;3241;DF;ADFBDFCDFDEF
16:22:16:024;3460;3097;3191;3292;DF;ADFBDFCDFDEF
16:22:16:034;3516;3142;3238;3343;DF;ADFBDFCDFDEF
16:22:16:044;3571;3186;3284;3394;DF;ADFBDFCDFDEF
16:22:16:054;3627;3232;3331;3444;DF;ADFBDFCDFDEF
16:22:16:064;3683;3277;3378;3495;DF;ADFBDFCDFDEF
16:22:16:074;3738;3323;3424;3546;DF;ADFBDFCDFDEF
16:22:16:084;3794;3370;3472;3597;DF;ADFBDFCDFDEF
16:22:16:094;3850;3417;3519;3647;DF;ADFBDFCDFDEF
16:22:16:104;3905;3464;3566;3698;DF;ADFBDFCDFDEF
16:22:16:114;3961;3512;3614;3749;DF;ADFBDFCDFDEF
16:22:16:134;4017;3560;3662;3800;DF;ADFBDFCDFDEF
16:22:16:134;4072;3608;3710;3849;DF;ADFBDFCDFDEF
16:22:16:144;4128;3656;3759;3899;DF;ADFBDFCDFDEF
16:22:16:154;4184;3705;3807;3950;DF;ADFBDFCDFDEF
16:22:16:164;4239;3754;3855;4001;DF;ADFBDFCDFDEF
16:22:16:174;4295;3803;3904;4052;DF;ADFBDFCDFDEF
16:22:16:184;4351;3852;3952;4103;DF;ADFBDFCDFDEF
16:22:16:194;4407;3901;4001;4153;DF;ADFBDFCDFDEF
16:22:16:204;4462;3950;4050;4204;DF;ADFBDFCDFDEF
16:22:16:214;4518;4000;4099;4255;DF;ADFBDFCDFDEF
16:22:16:225;4574;4049;4148;4306;DF;ADFBDFCDFDEF
16:22:16:235;4630;4099;4197;4357;DF;ADFBDFCDFDEF
16:22:16:255;4742;4198;4296;4458;DF;ADFBDFCDFDEF
16:22:16:244;4686;4148;4246;4407;DF;ADFBDFCDFDEF
16:22:16:265;4798;4247;4345;4509;DF;ADFBDFCDFDEF
16:22:16:274;4854;4297;4394;4560;DF;ADFBDFCDFDEF
16:22:16:284;4910;4346;4443;4611;DF;ADFBDFCDFDEF
16:22:16:294;4965;4396;4492;4662;DF;ADFBDFCDFDEF
16:22:16:304;5021;4446;4541;4713;DF;ADFBDFCDFDEF
16:22:16:315;5077;4495;4589;4764;DF;ADFBDFCDFDEF
16:22:16:324;5132;4544;4636;4815;DF;ADFBDFCDFDEF
16:22:16:334;5188;4594;4683;4866;DF;ADFBDFCDFDEF
16:22:16:344;5243;4642;4728;4916;DF;ADFBDFCDFDEF
16:22:16:354;5299;4692;4774;4967;DF;ADFBDFCDFDEF
16:22:16:364;5354;4740;4818;5018;DF;ADFBDFCDFDEF
16:22:16:375;5409;4789;4862;5069;DF;ADFBDFCDFDEF
16:22:16:384;5465;4837;4905;5120;DF;ADFBDFCDFDEF
16:22:16:394;5520;4885;4948;5171;DF;ADFBDFCDFDEF
16:22:16:404;5576;4934;4991;5222;DF;ADFBDFCDFDEF
16:22:16:414;5631;4982;5033;5273;DF;ADFBDFCDFDEF
16:22:16:424;5687;5030;5074;5324;DF;ADFBDFCDFDEF
16:22:16:434;5742;5078;5115;5374;DF;ADFBDFCDFDEF
16:22:16:444;5798;5127;5156;5425;DF;ADFBDFCDFDEF
16:22:16:454;5853;5175;5195;5476;DF;ADFBDFCDFDEF
16:22:16:464;5909;5223;5235;5527;DF;ADFBDFCDFDEF
16:22:16:474;5964;5271;5274;5577;DF;ADFBDFCDFDEF
16:22:16:484;6019;5320;5313;5628;DF;ADFBDFCDFDEF
16:22:16:494;6075;5368;5351;5679;DF;ADFBDFCDFDEF
16:22:16:504;6130;5416;5389;5729;DF;ADFBDFCDFDEF
16:22:16:514;6185;5464;5427;5780;DF;ADFBDFCDFDEF
16:22:16:524;6240;5512;5464;5831;DF;ADFBDFCDFDEF
16:22:16:534;6294;5560;5502;5881;DF;ADFBDFCDFDEF
16:22:16:544;6349;5608;5539;5931;DF;ADFBDFCDFDEF
16:22:16:554;6403;5656;5576;5982;DF;ADFBDFCDFDEF
16:22:16:564;6458;5704;5614;6032;DF;ADFBDFCDFDEF
16:22:16:574;6512;5752;5651;6079;DF;ADFBDFCDFDEF
